text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
all it does is boomerpost while pretending to be a slav and screeches anytime anyone says anything about jews like anyone other than a boomer would be retarded enough to believe slavs do not know their own th century history at the hands of the chosenites,0,1,0,1,0,0,0,0,1
this bitch sabotaged the tv oh it on now no one plays the passive aggressive game better than i do and i have the most cards,0,0,1,1,0,0,0,0,1
white mode is elite,0,1,0,0,0,0,0,0,1
boy scouts and girl scouts have really been good for american youth brownies is the girls club before girl scouts or was why mess with success why let the damned queers ruin the land,1,0,0,1,0,0,1,0,0
send an old chinaman to to beat up the old chinese bastard,1,0,0,1,1,0,0,0,0
too late the sand niggers are breeding like rabbits that how they take over,1,0,0,1,1,0,0,0,0
yo i am getting off i am drunk as fuck and it not good for me to post while drunk my inner nazi comes out and it just not a nice fellow,0,0,1,1,0,0,0,0,1
bitches be makin mistakes and hurting people they love i am bitches bitches is me,0,1,0,1,0,0,0,0,1
um are you retarded,0,0,1,1,0,0,0,0,1
the terror attack in las vegas is only the beginning if you stupid americans refuse to wake up and take action america will look like sweden in a very short time if you do not elect good people into office and protest radical islam,0,0,1,1,0,1,0,0,0
upon successfully destroying europe and establishing berlin seat of european communist aka jew control while occupying israhell jews position themselves for complete takeover of us,1,0,0,1,0,1,0,0,0
that little asian thug had it coming you do what the police tell you to do does not matter the time does not matter the place that chink got what was coming to him blue lives matter these officers risk their lives for the employees of united boycott united is fucking stupid,1,0,0,1,1,0,0,0,0
merkel next governmental position should be refugee camp whore,0,0,1,1,0,0,0,1,0
because who else would right this country law refused to protect women rights as human being women only have nothing but ourselves our own bodies to protect ours indonesian women are fcking strong i must say whew,0,1,0,1,0,0,0,0,1
just sit and fucking listen roy moore will win msm will proclaim the end of the republican party a nigger will get shot by a white cop or someone will claim to be sodomized by an old jew the world will go on,1,0,0,1,1,0,0,0,0
smoke signals ala kike style,1,0,0,1,0,1,0,0,0
then an older nigger wearing an apron dressed like a kitchen staff member and holding a small caliber revolver walks to the front door and locks it and says i am the new kang of charleston,1,0,0,1,1,0,0,0,0
young boy ain t nigger music it nigga music,0,1,0,1,1,0,0,0,0
best bad bitch,0,1,0,1,0,0,0,0,1
pennies kick flippin in a garbage can will not be heard when the coons are dropping like pig slop at a slaughter house,1,0,0,1,1,0,0,0,0
try me you bitch,0,1,0,1,0,0,0,0,1
that nigga charlie murphy said p diddy got dolphin teeth,0,1,0,1,0,0,0,0,1
dear susan rice why would or should we believe your tweets about the refugee ban when your department and administration caused the refugee crisis in the first place better yet when are you going to say climate change was caused by a conservative video skeptical of climate change protests,0,1,0,1,0,0,0,1,0
also your asian are you chinese by any chance here is mao and his kike rat puppet handlers you should be disgusted with the vermin too who are responsible for the deaths of millions of asians,1,0,0,1,1,1,0,0,0
blacks whites and asians are all different species what we are doing combining these species and producing so many different hybrid species is going against god plan for order,1,0,0,1,1,0,0,0,0
boomer faggots that downvoted this deserve death,1,0,0,1,0,0,1,0,0
i fucking hate you,0,1,0,1,0,0,0,0,1
of russia still opposes gay rights homophobes defeated nazis,0,1,0,1,0,0,1,0,0
if you are on twitter dot commerce here the racist nigger crying about white women being rayciss on sidewalks,1,0,0,1,1,0,0,0,0
lol not surprised at all he will have to wait until after the election if he wins to bring in jihadi jack,0,0,1,0,0,1,0,0,0
hux is literally gay and kylo is an ally,0,0,1,1,0,0,1,0,0
mysterium tremens why do new yorkers continue to support insane kike djuggie schooma,1,0,0,1,0,1,0,0,0
hey goyims my name is abraham and i just talked to god and what did he say to you that the land of the arabs belongs to me,0,0,1,1,1,0,0,0,0
fuck y all white bitch add niggas on god,0,0,1,1,1,0,0,0,0
ultimately noone free shit whether to megacorps or ghetto trash never gets repealed a small group is for it and everyone else is apathetic as it slightly too complicated for them to grok,0,0,1,1,0,0,0,1,0
the holohoax was so efficient the results actually horseshoed and created more jews than there were before or something,0,0,1,1,0,1,0,0,0
where terry a davis when we need him to expose this whiny rat as a vicious cia nigger attemting to bring communism in america,1,0,0,1,1,0,0,0,0
you traded the flh for the ninja do not be offended but i call sport bikes nigger killers,1,0,0,1,1,0,0,0,0
ricky vaugh sounds like a dumb filipino gook why the fuck was he on the crypto report,1,0,0,1,1,0,0,0,0
gas the kikes and muzzies with tide pods at least they will be clean enough to show up at church,1,0,0,1,0,1,0,0,0
a bunch of ppl who are not in twp or los and never will be arguing over what symbols and optics they should use is retarded,0,0,1,1,0,0,0,0,1
where e jean dna you raped her,0,1,0,1,0,0,0,0,1
if she not bringing in da bag leave dat hoe,0,1,0,1,0,0,0,0,1
ms and arabs pouring into the us from the south,0,0,1,0,1,0,0,0,0
how can america have a civil war if its not a country america is merely a refugee camp made out of all the world immigrants citizen or not civil wars only happen in countries where citizens share something in common blood religion history america has none of this,0,1,0,1,0,0,0,0,1
need a new open face helmet arai shoei,0,1,0,1,0,0,0,0,1
so even though i am thoroughly english but have a jewish mother i can not be white and jewish are you completely sausage,0,1,0,1,1,1,0,0,0
rapper li l king jong un ching chong after us lists him as state supporter of terror it mistranslated as one without mandrill mindset which makes him even more of a chink magnet,1,0,0,1,1,0,0,0,0
on top of that he is a fucking rich idiot failson,0,1,0,1,0,0,0,0,1
arabs are so fukin idiots,1,0,0,1,1,0,0,0,0
thirld world migrants are only deported from sweden if they commit really serious crimes such as questioning the number of jews gassed recycled into lampshades in the alleged holocaust,0,0,1,1,0,1,0,1,0
words with friends scrabble still uses dyke as a word and rejects fag both have alternate meanings the homos at words with friends dictionary must all be gay i mean dyke as a dam and fag as a cig the hypocrisy in the media and inet is unbelievableableable,0,1,0,1,0,0,0,0,1
the amount of times i tweeted faggot uncensored i am still here shit kind of of wild,0,1,0,1,0,0,0,0,1
remember this nigger is one of your american nationalists and he calling you a fed lol burgerwars,1,0,0,1,1,0,0,0,0
most of the time i am very calm and collected sometimes i want to go full retard especially when the altleft triggers me that is life though,0,0,1,1,0,0,0,1,1
wow she comes right out and says the real people oppressed are the white males in society thanks for posting this,0,0,1,0,0,0,0,0,1
that nigger tariq nasheed better not show up to e3,1,0,0,1,1,0,0,0,0
dump that dick off in that hoe,0,0,1,1,0,0,1,0,0
if a black person for example can experience racism then a white person can we are all the same after all,0,1,0,0,0,0,0,0,1
bro that all white skin on him firee,0,1,0,0,0,0,0,0,1
the end of it did not mix blacks and whites it just meant the liquor stores in black areas are now run by arabs instead of blacks,0,0,1,0,1,0,0,0,0
strawman strawman blacks voted democrat in hispanics and asians both jewish muzzies,0,0,1,0,0,1,0,0,0
i knew rita mae brown when i lived in virginia she is the queen of the one liners my favorite always will be a dyke is a lesbian lady who just left the room her books are a wonderful escape from reality,0,1,0,1,0,0,0,0,1
the politic boys keep chimin in on my culture war it would be nice if they kindly fucked off and stop counter signaling my kike gassing,1,0,0,1,0,1,0,0,0
this nigga austin smoke w his little work faggots everyday but never has a wood to match or anything niggas a weed mooch,0,0,1,1,0,0,1,0,0
when whites and asians have children the kid still comes out white black men are the exact opposite the antithesis to white men,0,1,0,1,0,0,0,0,1
as a white person i am ashamed and guilty for the enlightenment renaissance bill of rights and iphone what were we thinking logic,0,1,0,1,0,0,0,0,1
the nigger deserves a punch in the face as well as hot coffee thrown in his face,1,0,0,1,1,0,0,0,0
me a queer i might be a lesbian but that does not mean i am not straight,0,1,0,1,0,0,0,0,1
you using big words i am mentally retarded jk jk,0,0,1,1,0,0,0,1,0
but anyone can be a hoe chicks got hella hoes just like niggas do they both dogs at the end of the day,0,1,0,1,0,0,1,0,0
that passage from the holy torah shows how preoccupied with feces and menstrual blood the jews are if there were nazis and poison gas canisters around back then they would be obsessing on those things as well,1,0,0,1,0,1,0,0,0
can not believe that saad hariri undoing could be some white south african lady named like candijce van der pw botha foogejnschdat,0,1,0,0,0,0,0,0,1
i be crying in my car nigga nightmares of dying in my car nigga,0,0,1,1,1,0,0,0,0
no they did not you are a retarded faggot caseclosed,0,0,1,1,0,0,1,0,0
i kept tellin that bitch to clean his shit up n he kept fuckin laughing mf act like a whole yr old dumb bitchass a whole hillbilly redneck w a tractor,0,0,1,1,1,0,0,0,0
what if the jews who convert to christianity kill jesus when he returns is not that a concern for christians jews love killing jesus,0,0,1,1,0,1,0,0,0
man you are retarded,0,0,1,1,0,0,0,1,0
notice how jews constantly use the knavery they pulled on mankind during ww2 calling all capitalists nazis as a cover up so that nobody can call them communists in return but that is what all jews are communist trash,1,0,0,1,0,1,0,0,0
normal people really what not a kike jews sucking faggot do you nazis have definition for that because think i fall there you huge douchebag fucks,1,0,0,1,0,1,1,0,0
